id,period,minute,seconds,type,match.id,match.homeTeamDisplayName,match.awayTeamDisplayName,swimoff.homeTeamSwimmer.playerId_x,swimoff.awayTeamSwimmer.playerId_x,swimoff.winnerSwimmer.playerId_x,exclusion.excludedPlayer.playerId_x,exclusion.fouledPlayer.playerId_x,exclusion.locationX,exclusion.locationY,shot.type,shot.takenBy.playerId_x,shot.blockedBy.playerId_x,shot.isGoal,shot.isFastBreak,shot.isDirectFromFoul,shot.locationX,shot.locationY,shot.targetX,shot.targetY,shot.assistedBy.playerId_x,turnover.type,turnover.lostPossesionPlayer.playerId,shot.savedBy.playerId_x,turnover.wonPossesionPlayer.playerId_x,timeout.team.name,shot.savedBy.playerId_y,shot_saved_playerId,shot_saved_by,turnover.wonPossesionPlayer.playerId_y,turnover_playerId,turnover_won_by,shot.assistedBy.playerId_y,shot_assisted_playerId,shot_assisted_by,shot.blockedBy.playerId_y,shot_blocked_playerId,shot_blocked_by,shot.takenBy.playerId_y,shot_playerId,shot_taken_by,exclusion.excludedPlayer.playerId_y,exclusion_playerId,exclusion_committed_by,swimoff.homeTeamSwimmer.playerId_y,swimoff_hometeam_playerId,swimoff_hometeam,swimoff.awayTeamSwimmer.playerId_y,swimoff_awayteam_playerId,swimoff_awayteam,swimoff.winnerSwimmer.playerId_y,swim_off_won_by_playerId,swim_off_won_by,turnover.lostPossesionPlayer.playerId_x,turned_over_by_playerId_x,turned_over_by_x,turnover.lostPossesionPlayer.playerId_y,turned_over_by_playerId_y,turned_over_by_y,exclusion.fouledPlayer.playerId_y,exclusion_drawn_by_playerId,exclusion_drawn_by
373643,Fourth_Period,3,27,Turnover,10037,Australia,Spain,,,,,,,,,,,,,,,,,,,Lost_Ball,19481.0,,2377.0,,,,,2377.0,2377.0,Sergi Cabanas,,,,,,,,,,,,,,,,,,,,,,19481.0,19481.0,Milos Maksimovic,19481.0,19481.0,Milos Maksimovic,,,
373644,Fourth_Period,2,59,Shot,10037,Australia,Spain,,,,,,,,Regular_Attack,1299.0,,False,False,False,0.288,0.092,0.335,0.916,,,,12175.0,,,12175.0,12175.0,Nic Porter,,,,,,,,,,1299.0,1299.0,Alejandro Bustos,,,,,,,,,,,,,,,,,,,,,
373645,Fourth_Period,2,35,Turnover,10037,Australia,Spain,,,,,,,,,,,,,,,,,,,Lost_Ball,19482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19482.0,19482.0,Jacob Mercep,19482.0,19482.0,Jacob Mercep,,,
373646,Fourth_Period,2,19,Shot,10037,Australia,Spain,,,,,,,,Regular_Attack,1290.0,,False,True,False,0.264,0.172,0.24,0.313,,,,,,,,,,,,,,,,,,,1290.0,1290.0,Alvaro Granados,,,,,,,,,,,,,,,,,,,,,
373647,Fourth_Period,1,55,Shot,10037,Australia,Spain,,,,,,,,Regular_Attack,19481.0,,False,False,False,0.44,0.179,0.892,0.168,,,,,,,,,,,,,,,,,,,19481.0,19481.0,Milos Maksimovic,,,,,,,,,,,,,,,,,,,,,
373648,Fourth_Period,1,27,Turnover,10037,Australia,Spain,,,,,,,,,,,,,,,,,,,Lost_Ball,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0,1299.0,Alejandro Bustos,1299.0,1299.0,Alejandro Bustos,,,
373649,Fourth_Period,1,26,Timeout,10037,Australia,Spain,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373650,Fourth_Period,1,14,Turnover,10037,Australia,Spain,,,,,,,,,,,,,,,,,,,Offensive_Foul,4744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,4744.0,4744.0,Lachlan Edwards,,,
373651,Fourth_Period,0,50,Shot,10037,Australia,Spain,,,,,,,,Regular_Attack,410.0,,False,False,False,0.32,0.142,0.101,0.573,,,,,,,,,,,,,,,,,,,410.0,410.0,Martin Famera,,,,,,,,,,,,,,,,,,,,,
373652,Fourth_Period,0,24,Shot,10037,Australia,Spain,,,,,,,,Regular_Attack,8107.0,,False,False,False,0.778,0.257,0.215,0.17,,,,,,,,,,,,,,,,,,,8107.0,8107.0,Chaz Poot,,,,,,,,,,,,,,,,,,,,,
373653,Fourth_Period,0,24,Timeout,10037,Australia,Spain,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373654,Fourth_Period,0,4,Shot,10037,Australia,Spain,,,,,,,,Regular_Attack,1289.0,,False,False,False,0.403,0.327,0.776,0.128,,,,,,,,,,,,,,,,,,,1289.0,1289.0,Alberto Munarriz,,,,,,,,,,,,,,,,,,,,,
373655,First_Period,8,0,Swim_Off,10038,Serbia,Japan,733.0,12170.0,12170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0,733.0,Strahinja Rasovic,12170.0,12170.0,Taiyo Watanabe,12170.0,12170.0,Taiyo Watanabe,,,,,,,,,
373657,First_Period,7,40,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,12170.0,,438.0,,,,,438.0,438.0,Radomir Drasovic,,,,,,,,,,,,,,,,,,,,,,12170.0,12170.0,Taiyo Watanabe,12170.0,12170.0,Taiyo Watanabe,,,
373656,First_Period,7,25,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,496.0,,True,False,True,0.7,0.312,0.795,0.941,,,,,,,,,,,,,,,,,,,496.0,496.0,Dusan Mandic,,,,,,,,,,,,,,,,,,,,,
373658,First_Period,7,5,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,4763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,4763.0,4763.0,Yusuke Inaba,,,
373659,First_Period,6,48,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,496.0,,True,False,True,0.657,0.277,0.682,0.944,,,,,,,,,,,,,,,,,,,496.0,496.0,Dusan Mandic,,,,,,,,,,,,,,,,,,,,,
373660,First_Period,6,29,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,4763.0,,True,False,True,0.399,0.255,0.73,0.902,,,,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,,,,,,,,,,,,,,,,,,,,,
373661,First_Period,6,5,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,464.0,,4755.0,,,,,4755.0,4755.0,Seiya Adachi,,,,,,,,,,,,,,,,,,,,,,464.0,464.0,Nikola Jaksic,464.0,464.0,Nikola Jaksic,,,
373662,First_Period,5,48,Exclusion,10038,Serbia,Japan,,,,380.0,4761.0,0.405,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,380.0,Nemanja Ubovic,,,,,,,,,,,,,,,,4761.0,4761.0,Mitsuru Takata
373663,First_Period,5,36,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,4763.0,,True,False,False,0.709,0.205,0.58,0.598,4759.0,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki,,,,4763.0,4763.0,Yusuke Inaba,,,,,,,,,,,,,,,,,,,,,
373664,First_Period,5,13,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,496.0,,False,False,False,0.595,0.258,0.379,0.601,,,,15270.0,,,15270.0,15270.0,Towa Nishimura,,,,,,,,,,496.0,496.0,Dusan Mandic,,,,,,,,,,,,,,,,,,,,,
373665,First_Period,4,49,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,464.0,,True,False,False,0.262,0.036,0.254,0.497,16.0,,,,,,,,,,,,16.0,16.0,Milos Cuk,,,,464.0,464.0,Nikola Jaksic,,,,,,,,,,,,,,,,,,,,,
373666,First_Period,4,24,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,4764.0,,False,False,False,0.696,0.293,0.157,0.397,,,,,,,,,,,,,,,,,,,4764.0,4764.0,Keigo Okawa,,,,,,,,,,,,,,,,,,,,,
373667,First_Period,4,3,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,1422.0,,True,False,False,0.517,0.153,0.5,0.413,439.0,,,,,,,,,,,,439.0,439.0,Viktor Rasovic,,,,1422.0,1422.0,Nemanja Vico,,,,,,,,,,,,,,,,,,,,,
373668,First_Period,3,34,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,4763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,4763.0,4763.0,Yusuke Inaba,,,
373669,First_Period,3,10,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,438.0,,False,False,False,0.293,0.125,0.342,0.617,,,,15270.0,,,15270.0,15270.0,Towa Nishimura,,,,,,,,,,438.0,438.0,Radomir Drasovic,,,,,,,,,,,,,,,,,,,,,
373670,First_Period,2,52,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,1422.0,,False,False,False,0.522,0.21,0.912,0.668,,,,,,,,,,,,,,,,,,,1422.0,1422.0,Nemanja Vico,,,,,,,,,,,,,,,,,,,,,
373671,First_Period,2,30,Exclusion,10038,Serbia,Japan,,,,464.0,4765.0,0.383,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0,464.0,Nikola Jaksic,,,,,,,,,,,,,,,,4765.0,4765.0,Kenta Araki
373672,First_Period,2,15,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,4755.0,,True,False,False,0.336,0.163,0.283,0.925,4763.0,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,,,,4755.0,4755.0,Seiya Adachi,,,,,,,,,,,,,,,,,,,,,
373673,First_Period,2,5,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,496.0,,False,False,True,0.603,0.322,0.663,0.883,,,,15270.0,,,15270.0,15270.0,Towa Nishimura,,,,,,,,,,496.0,496.0,Dusan Mandic,,,,,,,,,,,,,,,,,,,,,
373674,First_Period,1,49,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,380.0,,False,False,False,0.472,0.136,0.483,0.466,,,,15270.0,,,15270.0,15270.0,Towa Nishimura,,,,,,,,,,380.0,380.0,Nemanja Ubovic,,,,,,,,,,,,,,,,,,,,,
373675,First_Period,1,39,Exclusion,10038,Serbia,Japan,,,,496.0,4755.0,0.336,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,496.0,Dusan Mandic,,,,,,,,,,,,,,,,4755.0,4755.0,Seiya Adachi
373676,First_Period,1,17,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,12170.0,,True,False,False,0.298,0.169,0.27,0.791,12174.0,,,,,,,,,,,,12174.0,12174.0,Kiyomu Date,,,,12170.0,12170.0,Taiyo Watanabe,,,,,,,,,,,,,,,,,,,,,
373677,First_Period,1,3,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Offensive_Foul,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,380.0,Nemanja Ubovic,380.0,380.0,Nemanja Ubovic,,,
373678,First_Period,0,44,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,4763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,4763.0,4763.0,Yusuke Inaba,,,
373679,First_Period,0,17,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,380.0,,4763.0,,,,,4763.0,4763.0,Yusuke Inaba,,,,,,,,,,,,,,,,,,,,,,380.0,380.0,Nemanja Ubovic,380.0,380.0,Nemanja Ubovic,,,
373680,First_Period,0,4,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,4763.0,,1059.0,,,,,1059.0,1059.0,Petar Jaksic,,,,,,,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,4763.0,4763.0,Yusuke Inaba,,,
373681,Second_Period,8,0,Swim_Off,10038,Serbia,Japan,190.0,12170.0,12170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,190.0,Nikola Dedović,12170.0,12170.0,Taiyo Watanabe,12170.0,12170.0,Taiyo Watanabe,,,,,,,,,
373682,Second_Period,7,31,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Offensive_Foul,4761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4761.0,4761.0,Mitsuru Takata,4761.0,4761.0,Mitsuru Takata,,,
373683,Second_Period,7,10,Exclusion,10038,Serbia,Japan,,,,4763.0,1422.0,0.423,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,,,,,,,,,,,,,,,,1422.0,1422.0,Nemanja Vico
373684,Second_Period,6,53,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,496.0,,False,False,False,0.734,0.179,0.801,0.341,,,,,,,,,,,,,,,,,,,496.0,496.0,Dusan Mandic,,,,,,,,,,,,,,,,,,,,,
373685,Second_Period,6,6,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,4759.0,,False,False,False,0.526,0.299,0.682,0.723,,,,718.0,,,718.0,718.0,Radoslav Filipovic,,,,,,,,,,4759.0,4759.0,Toi Suzuki,,,,,,,,,,,,,,,,,,,,,
373686,Second_Period,5,57,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,464.0,,False,False,False,0.791,0.172,0.153,0.751,,,,,,,,,,,,,,,,,,,464.0,464.0,Nikola Jaksic,,,,,,,,,,,,,,,,,,,,,
373687,Second_Period,5,40,Exclusion,10038,Serbia,Japan,,,,16.0,4761.0,0.359,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,Milos Cuk,,,,,,,,,,,,,,,,4761.0,4761.0,Mitsuru Takata
373688,Second_Period,5,40,Shot,10038,Serbia,Japan,,,,,,,,Penalty,4763.0,,False,False,False,0.505,0.207,,,,,,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,,,,,,,,,,,,,,,,,,,,,
373689,Second_Period,5,20,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,1422.0,,4755.0,,,,,4755.0,4755.0,Seiya Adachi,,,,,,,,,,,,,,,,,,,,,,1422.0,1422.0,Nemanja Vico,1422.0,1422.0,Nemanja Vico,,,
373690,Second_Period,5,18,Exclusion,10038,Serbia,Japan,,,,1422.0,4755.0,0.518,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.0,1422.0,Nemanja Vico,,,,,,,,,,,,,,,,4755.0,4755.0,Seiya Adachi
373691,Second_Period,4,53,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,4759.0,,True,False,False,0.363,0.121,0.31,0.55,4763.0,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,,,,4759.0,4759.0,Toi Suzuki,,,,,,,,,,,,,,,,,,,,,
373692,Second_Period,4,38,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,496.0,,True,False,False,0.675,0.223,0.689,0.394,,,,,,,,,,,,,,,,,,,496.0,496.0,Dusan Mandic,,,,,,,,,,,,,,,,,,,,,
373693,Second_Period,4,10,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,4759.0,,439.0,,,,,439.0,439.0,Viktor Rasovic,,,,,,,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki,4759.0,4759.0,Toi Suzuki,,,
373694,Second_Period,3,51,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,439.0,,True,False,False,0.661,0.284,0.793,0.927,1059.0,,,,,,,,,,,,1059.0,1059.0,Petar Jaksic,,,,439.0,439.0,Viktor Rasovic,,,,,,,,,,,,,,,,,,,,,
373695,Second_Period,3,32,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,4759.0,,381.0,,,,,381.0,381.0,Sava Randjelovic,,,,,,,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki,4759.0,4759.0,Toi Suzuki,,,
373696,Second_Period,3,3,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,380.0,Nemanja Ubovic,380.0,380.0,Nemanja Ubovic,,,
373697,Second_Period,2,46,Exclusion,10038,Serbia,Japan,,,,1059.0,4763.0,0.312,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.0,1059.0,Petar Jaksic,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba
373698,Second_Period,2,32,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,4764.0,,True,False,False,0.664,0.205,0.291,0.5,12170.0,,,,,,,,,,,,12170.0,12170.0,Taiyo Watanabe,,,,4764.0,4764.0,Keigo Okawa,,,,,,,,,,,,,,,,,,,,,
373700,Second_Period,2,8,Exclusion,10038,Serbia,Japan,,,,4761.0,1422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4761.0,4761.0,Mitsuru Takata,,,,,,,,,,,,,,,,1422.0,1422.0,Nemanja Vico
373699,Second_Period,2,5,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,190.0,,True,False,False,0.416,0.121,0.641,0.953,464.0,,,,,,,,,,,,464.0,464.0,Nikola Jaksic,,,,190.0,190.0,Nikola Dedović,,,,,,,,,,,,,,,,,,,,,
373701,Second_Period,1,49,Exclusion,10038,Serbia,Japan,,,,496.0,4759.0,0.762,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,496.0,Dusan Mandic,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki
373702,Second_Period,1,49,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,4763.0,,True,False,False,0.516,0.2,0.782,0.93,,,,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,,,,,,,,,,,,,,,,,,,,,
373703,Second_Period,1,31,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,464.0,,False,False,False,0.439,0.216,0.691,0.723,,,,15270.0,,,15270.0,15270.0,Towa Nishimura,,,,,,,,,,464.0,464.0,Nikola Jaksic,,,,,,,,,,,,,,,,,,,,,
373704,Second_Period,1,29,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Offensive_Foul,4764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4764.0,4764.0,Keigo Okawa,4764.0,4764.0,Keigo Okawa,,,
373705,Second_Period,1,25,Exclusion,10038,Serbia,Japan,,,,12174.0,16.0,0.709,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12174.0,12174.0,Kiyomu Date,,,,,,,,,,,,,,,,16.0,16.0,Milos Cuk
373706,Second_Period,1,14,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,16.0,,False,False,False,0.652,0.237,0.857,0.003,,,,,,,,,,,,,,,,,,,16.0,16.0,Milos Cuk,,,,,,,,,,,,,,,,,,,,,
373707,Second_Period,0,56,Exclusion,10038,Serbia,Japan,,,,190.0,4763.0,0.486,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,190.0,Nikola Dedović,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba
373708,Second_Period,0,39,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,4761.0,,True,False,False,0.383,0.21,0.804,0.718,4759.0,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki,,,,4761.0,4761.0,Mitsuru Takata,,,,,,,,,,,,,,,,,,,,,
373709,Second_Period,0,22,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Offensive_Foul,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0,464.0,Nikola Jaksic,464.0,464.0,Nikola Jaksic,,,
373710,Second_Period,0,9,Exclusion,10038,Serbia,Japan,,,,733.0,4759.0,0.303,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0,733.0,Strahinja Rasovic,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki
373711,Second_Period,0,2,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,12171.0,,False,False,False,0.783,0.075,0.808,0.754,,,,718.0,,,718.0,718.0,Radoslav Filipovic,,,,,,,,,,12171.0,12171.0,Daichi Ogihara,,,,,,,,,,,,,,,,,,,,,
373712,Second_Period,0,2,Card,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373713,Third_Period,8,0,Swim_Off,10038,Serbia,Japan,733.0,12170.0,733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0,733.0,Strahinja Rasovic,12170.0,12170.0,Taiyo Watanabe,733.0,733.0,Strahinja Rasovic,,,,,,,,,
373714,Third_Period,7,31,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,1422.0,,4763.0,,,,,4763.0,4763.0,Yusuke Inaba,,,,,,,,,,,,,,,,,,,,,,1422.0,1422.0,Nemanja Vico,1422.0,1422.0,Nemanja Vico,,,
373715,Third_Period,7,1,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,4759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki,4759.0,4759.0,Toi Suzuki,,,
373716,Third_Period,6,41,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,733.0,,True,False,False,0.536,0.423,0.793,0.631,,,,,,,,,,,,,,,,,,,733.0,733.0,Strahinja Rasovic,,,,,,,,,,,,,,,,,,,,,
373717,Third_Period,6,24,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,4759.0,,False,False,False,0.704,0.275,0.716,0.299,,,,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki,,,,,,,,,,,,,,,,,,,,,
373718,Third_Period,5,57,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,439.0,,True,False,False,0.813,0.164,0.721,0.413,438.0,,,,,,,,,,,,438.0,438.0,Radomir Drasovic,,,,439.0,439.0,Viktor Rasovic,,,,,,,,,,,,,,,,,,,,,
373719,Third_Period,5,38,Exclusion,10038,Serbia,Japan,,,,380.0,4759.0,0.864,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,380.0,Nemanja Ubovic,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki
373720,Third_Period,5,31,Exclusion,10038,Serbia,Japan,,,,439.0,4759.0,0.648,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.0,439.0,Viktor Rasovic,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki
373721,Third_Period,5,31,Shot,10038,Serbia,Japan,,,,,,,,Penalty,12170.0,,False,False,False,0.5,0.199,0.361,0.57,,,,718.0,,,718.0,718.0,Radoslav Filipovic,,,,,,,,,,12170.0,12170.0,Taiyo Watanabe,,,,,,,,,,,,,,,,,,,,,
373722,Third_Period,5,11,Exclusion,10038,Serbia,Japan,,,,4761.0,1422.0,0.475,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4761.0,4761.0,Mitsuru Takata,,,,,,,,,,,,,,,,1422.0,1422.0,Nemanja Vico
373723,Third_Period,4,55,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,190.0,,False,False,False,0.584,0.243,0.701,0.321,,,,,,,,,,,,,,,,,,,190.0,190.0,Nikola Dedović,,,,,,,,,,,,,,,,,,,,,
373724,Third_Period,4,35,Shot,10038,Serbia,Japan,,,,,,,,Regular_Attack,12170.0,,False,False,False,0.308,0.265,0.632,0.559,,,,718.0,,,718.0,718.0,Radoslav Filipovic,,,,,,,,,,12170.0,12170.0,Taiyo Watanabe,,,,,,,,,,,,,,,,,,,,,
373725,Third_Period,4,15,Exclusion,10038,Serbia,Japan,,,,4755.0,496.0,0.675,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4755.0,4755.0,Seiya Adachi,,,,,,,,,,,,,,,,496.0,496.0,Dusan Mandic
373726,Third_Period,4,2,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,190.0,,True,False,False,0.314,0.11,0.208,0.958,464.0,,,,,,,,,,,,464.0,464.0,Nikola Jaksic,,,,190.0,190.0,Nikola Dedović,,,,,,,,,,,,,,,,,,,,,
373727,Third_Period,3,52,Turnover,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,Lost_Ball,4759.0,,464.0,,,,,464.0,464.0,Nikola Jaksic,,,,,,,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki,4759.0,4759.0,Toi Suzuki,,,
373728,Third_Period,3,33,Exclusion,10038,Serbia,Japan,,,,4764.0,381.0,0.455,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4764.0,4764.0,Keigo Okawa,,,,,,,,,,,,,,,,381.0,381.0,Sava Randjelovic
373729,Third_Period,3,33,Timeout,10038,Serbia,Japan,,,,,,,,,,,,,,,,,,,,,,,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373730,Third_Period,3,18,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,438.0,,True,False,False,0.414,0.159,0.585,0.5,464.0,,,,,,,,,,,,464.0,464.0,Nikola Jaksic,,,,438.0,438.0,Radomir Drasovic,,,,,,,,,,,,,,,,,,,,,
373731,Third_Period,3,8,Exclusion,10038,Serbia,Japan,,,,438.0,4759.0,0.654,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,438.0,Radomir Drasovic,,,,,,,,,,,,,,,,4759.0,4759.0,Toi Suzuki
373732,Third_Period,3,8,Shot,10038,Serbia,Japan,,,,,,,,Penalty,4763.0,,True,False,False,0.495,0.207,0.765,0.925,,,,,,,,,,,,,,,,,,,4763.0,4763.0,Yusuke Inaba,,,,,,,,,,,,,,,,,,,,,
373733,Third_Period,2,51,Exclusion,10038,Serbia,Japan,,,,12170.0,496.0,0.807,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12170.0,12170.0,Taiyo Watanabe,,,,,,,,,,,,,,,,496.0,496.0,Dusan Mandic
373734,Third_Period,2,33,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,464.0,,True,False,False,0.17,0.128,0.259,0.483,496.0,,,,,,,,,,,,496.0,496.0,Dusan Mandic,,,,464.0,464.0,Nikola Jaksic,,,,,,,,,,,,,,,,,,,,,
373735,Third_Period,2,23,Exclusion,10038,Serbia,Japan,,,,1059.0,4755.0,0.318,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.0,1059.0,Petar Jaksic,,,,,,,,,,,,,,,,4755.0,4755.0,Seiya Adachi
373736,Third_Period,2,17,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,12171.0,,False,False,False,0.508,0.244,0.39,0.606,,,,718.0,,,718.0,718.0,Radoslav Filipovic,,,,,,,,,,12171.0,12171.0,Daichi Ogihara,,,,,,,,,,,,,,,,,,,,,
373737,Third_Period,2,7,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,12170.0,,False,False,False,0.667,0.188,0.718,0.62,,,,718.0,,,718.0,718.0,Radoslav Filipovic,,,,,,,,,,12170.0,12170.0,Taiyo Watanabe,,,,,,,,,,,,,,,,,,,,,
373738,Third_Period,2,1,Shot,10038,Serbia,Japan,,,,,,,,Power_Play,4764.0,381.0,False,False,False,0.392,0.137,,,,,,,,,,,,,,,,,,381.0,381.0,Sava Randjelovic,4764.0,4764.0,Keigo Okawa,,,,,,,,,,,,,,,,,,,,,
